,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading
2010-02-11,-0.0008324191158074479,0.00206065935895805,,0.00036093753524779615,0.0007197454979919193,-0.00791620248862368,0.001875731363146338,-3.853203939063743e-05,,-0.0038026901769495636,0.0,-0.002262582541224467,,,,,,,,,,,,,-0.0008323314528806414,0.0020609113808105484,,0.00035990642432981446,0.0007158702242175963,-0.007916516732637602,0.0018761726078799779,-3.78200521915506e-05,,-0.003803596127247677,0.0,-0.002262443438914019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0008324191158074479,0.00206065935895805,,0.00036093753524779615,0.0007197454979919193,-0.00791620248862368,0.001875731363146338,-3.853203939063743e-05,,-0.0038026901769495636,0.0,-0.002262582541224467
2010-02-12,0.015735233921648994,0.012798109753722642,,0.023565227195850635,0.02078568448913254,0.023576489172895787,0.014983482099405032,0.010211383903996563,,0.01735351756653114,0.016069559814245515,0.008746307776367424,,,,,,,,,,,,,0.015734912995186923,0.012797074954296273,,0.0235653894585357,0.020789543407224276,0.023576351106274984,0.014981273408239737,0.010211800302571739,,0.017355085039916673,0.016068376068375967,0.008746355685131268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015735233921648994,0.012798109753722642,,0.023565227195850635,0.02078568448913254,0.023576489172895787,0.014983482099405032,0.010211383903996563,,0.01735351756653114,0.016069559814245515,0.008746307776367424
2010-02-16,0.0047375220756438186,0.005640100086139688,,-0.001407248292575436,0.0035229130263232378,0.008506800792108749,0.0027696924569600156,0.007116584475383325,,-0.004092685650474603,0.008074671601858707,0.0077093497756020035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-17,0.005896044176683324,0.00628148389859895,,0.005631410141502258,0.006290897857162747,0.009131052029942133,0.006435390145527631,0.00594629398174451,,0.005477470608352464,0.006341743760027496,0.004776934921334242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-18,0.002073450336290694,-0.000445876654303734,,0.003850256820905562,0.00556780441517124,0.004878204747571058,-0.0027387919132978444,0.0022160068846814873,,0.013973146578642126,0.0023200383896950783,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-19,0.00018023226555463623,-0.0020073399703968153,,-0.013771154607914116,0.013141643885041798,0.0006909059504274229,-0.001832743903464218,0.0,,-0.005378058839702993,-0.00032840592555072323,-0.002851730143471509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-02-22,-0.01214476361649286,-0.01296475010158471,,-0.016617084102001578,-0.018436335744028032,-0.012809273550667077,-0.01239794715150433,-0.005527767640555514,,-0.006756159051705013,-0.005960744578532684,-0.009543709058052796,,,,,,,,,,,,,,,,,,,,,,,,,-0.01214476361649286,-0.01296475010158471,,-0.016617084102001578,-0.018436335744028032,-0.012809273550667077,-0.01239794715150433,-0.005527767640555514,,-0.006756159051705013,-0.005960744578532684,-0.009543709058052796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01296475010158471,,-0.016617084102001578,,,-0.01239794715150433,,,-0.006756159051705013,-0.005960744578532684,-0.009543709058052796
2010-02-23,,,,,,,,,,,,,,0.010190217391304435,,,,,0.009762900976290068,,,,,,,,,,,,,,,,,,0.009197752265975634,0.010191558065636652,,0.006289875075701001,0.017387178700008388,0.010168727252649168,0.00976200493501489,0.00630322392634719,,0.0010186473698858833,0.012988409178688265,0.007387617798701562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010191558065636652,,0.006289875075701001,,,0.00976200493501489,,,0.0010186473698858833,0.012988409178688265,0.007387617798701562
2010-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0013532975036179007,-0.0002241375797217282,,0.000537441777140657,-0.002729467273824504,-0.002427770413996333,-0.002764592940434518,0.0007347026331312456,,-0.0020352215666757933,0.0016430236351703265,0.0006387451487710472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002241375797217282,,0.000537441777140657,,,-0.002764592940434518,,,-0.0020352215666757933,0.0016430236351703265,0.0006387451487710472
2010-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000632316299186586,0.003587005258223641,,0.0023220680393911675,0.006161548088957192,0.0038263093009451854,0.001388951623831236,-0.004785458208963145,,-0.007834309371639314,0.0016403285366148879,0.0003151285967080142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003587005258223641,,0.0023220680393911675,,,0.001388951623831236,,,-0.007834309371639314,0.0016403285366148879,0.0003151285967080142
